"year","sex","brsc","utrc","tbalc","carc","kdnc","bldc","lvrc","mltm","chml","espc","stmc","hanc","rctc","ishd","strk","dmt2","adaod","prkd","dprd"
65,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
66,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
67,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
68,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
69,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
70,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
71,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
72,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
73,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
74,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
75,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
76,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
77,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
78,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
79,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
80,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
81,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
82,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
83,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
84,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
85,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
86,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
87,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
88,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
89,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
90,"female",1.01549186676995,1.03030303030303,1.03733333333333,0.964285714285714,1.02247191011236,0.975609756097561,1.06976744186047,1.05084745762712,1,0.962962962962963,0.981481481481481,0.976470588235294,0.933884297520661,0.956538174972014,0.956538174972014,0.984996984318454,1.00234485254207,1.07207014575314,0.918063548794906
